"TimeCreated","RecordId","EventId","Channel","Provider","Level","Computer","UserSid","EventData","Message"
"2026-08-02T10:57:59.313Z","6559","600","Windows PowerShell","PowerShell","Information","LAPTOP-8SM7PKPU",,"{""Data"":["""","""",""""]}","Provider ""Registry"" is Started.   Details:  	ProviderName=Registry 	NewProviderState=Started  	SequenceNumber=1  	HostName=ConsoleHost 	HostVersion=5.1.26100.8875 	HostId=01307c26-0d40-4f26-be3c-da1f1acb9e10 	HostApplication=C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -NoProfile -ExecutionPolicy Bypass -Command Import-Module 'c:\Users\yaswa\.vscode\extensions\ms-vscode.powershell-2025.4.0\modules\PowerShellEditorServices\PowerShellEditorServices.psd1'; Start-EditorServices -HostName 'Visual Studio Code Host' -HostProfileId 'Microsoft.VSCode' -HostVersion '2025.4.0' -BundledModulesPath 'c:\Users\yaswa\.vscode\extensions\ms-vscode.powershell-2025.4.0\modules' -EnableConsoleRepl -StartupBanner ""PowerShell Extension v2025.4.0 Copyright (c) Microsoft Corporation.  https://aka.ms/vscode-powershell Type 'help' to get help. "" -LogLevel 'Warning' -LogPath 'c:\Users\yaswa\AppData\Roaming\Code\logs\20260730T121325\window3\exthost\ms-vscode.powershell' -SessionDetailsPath 'c:\Users\yaswa\AppData\Roaming\Code\User\globalStorage\ms-vscode.powershell\sessions\PSES-VSCode-20148-876616.json' -FeatureFlags @()  	EngineVersion= 	RunspaceId= 	PipelineId= 	CommandName= 	CommandType= 	ScriptName= 	CommandPath= 	CommandLine="
"2026-08-02T10:57:59.002Z","6558","400","Windows PowerShell","PowerShell","Information","LAPTOP-8SM7PKPU",,"{""Data"":["""","""",""""]}","Engine state is changed from None to Available.   Details:  	NewEngineState=Available 	PreviousEngineState=None  	SequenceNumber=13  	HostName=ConsoleHost 	HostVersion=5.1.26100.8875 	HostId=3c32f279-09fc-40d0-95c0-963e15a8b9dc 	HostApplication=C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -noexit -command try { . ""c:\Users\yaswa\AppData\Local\Programs\Microsoft VS Code\e4c7e7b1d6\resources\app\out\vs\workbench\contrib\terminal\common\scripts\shellIntegration.ps1"" } catch {} 	EngineVersion=5.1.26100.8875 	RunspaceId=0ec290d7-cb76-4485-8284-da47e3f0ae6a 	PipelineId= 	CommandName= 	CommandType= 	ScriptName= 	CommandPath= 	CommandLine="
"2026-08-02T10:57:58.996Z","6557","600","Windows PowerShell","PowerShell","Information","LAPTOP-8SM7PKPU",,"{""Data"":["""","""",""""]}","Provider ""Variable"" is Started.   Details:  	ProviderName=Variable 	NewProviderState=Started  	SequenceNumber=11  	HostName=ConsoleHost 	HostVersion=5.1.26100.8875 	HostId=3c32f279-09fc-40d0-95c0-963e15a8b9dc 	HostApplication=C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -noexit -command try { . ""c:\Users\yaswa\AppData\Local\Programs\Microsoft VS Code\e4c7e7b1d6\resources\app\out\vs\workbench\contrib\terminal\common\scripts\shellIntegration.ps1"" } catch {} 	EngineVersion= 	RunspaceId= 	PipelineId= 	CommandName= 	CommandType= 	ScriptName= 	CommandPath= 	CommandLine="
"2026-08-02T10:57:58.996Z","6556","600","Windows PowerShell","PowerShell","Information","LAPTOP-8SM7PKPU",,"{""Data"":["""","""",""""]}","Provider ""Function"" is Started.   Details:  	ProviderName=Function 	NewProviderState=Started  	SequenceNumber=9  	HostName=ConsoleHost 	HostVersion=5.1.26100.8875 	HostId=3c32f279-09fc-40d0-95c0-963e15a8b9dc 	HostApplication=C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -noexit -command try { . ""c:\Users\yaswa\AppData\Local\Programs\Microsoft VS Code\e4c7e7b1d6\resources\app\out\vs\workbench\contrib\terminal\common\scripts\shellIntegration.ps1"" } catch {} 	EngineVersion= 	RunspaceId= 	PipelineId= 	CommandName= 	CommandType= 	ScriptName= 	CommandPath= 	CommandLine="
"2026-08-02T10:57:58.996Z","6555","600","Windows PowerShell","PowerShell","Information","LAPTOP-8SM7PKPU",,"{""Data"":["""","""",""""]}","Provider ""FileSystem"" is Started.   Details:  	ProviderName=FileSystem 	NewProviderState=Started  	SequenceNumber=7  	HostName=ConsoleHost 	HostVersion=5.1.26100.8875 	HostId=3c32f279-09fc-40d0-95c0-963e15a8b9dc 	HostApplication=C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -noexit -command try { . ""c:\Users\yaswa\AppData\Local\Programs\Microsoft VS Code\e4c7e7b1d6\resources\app\out\vs\workbench\contrib\terminal\common\scripts\shellIntegration.ps1"" } catch {} 	EngineVersion= 	RunspaceId= 	PipelineId= 	CommandName= 	CommandType= 	ScriptName= 	CommandPath= 	CommandLine="
"2026-08-02T10:57:58.995Z","6554","600","Windows PowerShell","PowerShell","Information","LAPTOP-8SM7PKPU",,"{""Data"":["""","""",""""]}","Provider ""Environment"" is Started.   Details:  	ProviderName=Environment 	NewProviderState=Started  	SequenceNumber=5  	HostName=ConsoleHost 	HostVersion=5.1.26100.8875 	HostId=3c32f279-09fc-40d0-95c0-963e15a8b9dc 	HostApplication=C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -noexit -command try { . ""c:\Users\yaswa\AppData\Local\Programs\Microsoft VS Code\e4c7e7b1d6\resources\app\out\vs\workbench\contrib\terminal\common\scripts\shellIntegration.ps1"" } catch {} 	EngineVersion= 	RunspaceId= 	PipelineId= 	CommandName= 	CommandType= 	ScriptName= 	CommandPath= 	CommandLine="
"2026-08-02T10:57:58.995Z","6553","600","Windows PowerShell","PowerShell","Information","LAPTOP-8SM7PKPU",,"{""Data"":["""","""",""""]}","Provider ""Alias"" is Started.   Details:  	ProviderName=Alias 	NewProviderState=Started  	SequenceNumber=3  	HostName=ConsoleHost 	HostVersion=5.1.26100.8875 	HostId=3c32f279-09fc-40d0-95c0-963e15a8b9dc 	HostApplication=C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -noexit -command try { . ""c:\Users\yaswa\AppData\Local\Programs\Microsoft VS Code\e4c7e7b1d6\resources\app\out\vs\workbench\contrib\terminal\common\scripts\shellIntegration.ps1"" } catch {} 	EngineVersion= 	RunspaceId= 	PipelineId= 	CommandName= 	CommandType= 	ScriptName= 	CommandPath= 	CommandLine="
"2026-08-02T10:57:58.994Z","6552","600","Windows PowerShell","PowerShell","Information","LAPTOP-8SM7PKPU",,"{""Data"":["""","""",""""]}","Provider ""Registry"" is Started.   Details:  	ProviderName=Registry 	NewProviderState=Started  	SequenceNumber=1  	HostName=ConsoleHost 	HostVersion=5.1.26100.8875 	HostId=3c32f279-09fc-40d0-95c0-963e15a8b9dc 	HostApplication=C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -noexit -command try { . ""c:\Users\yaswa\AppData\Local\Programs\Microsoft VS Code\e4c7e7b1d6\resources\app\out\vs\workbench\contrib\terminal\common\scripts\shellIntegration.ps1"" } catch {} 	EngineVersion= 	RunspaceId= 	PipelineId= 	CommandName= 	CommandType= 	ScriptName= 	CommandPath= 	CommandLine="
"2026-08-02T10:18:00.903Z","6551","403","Windows PowerShell","PowerShell","Information","LAPTOP-8SM7PKPU",,"{""Data"":["""","""",""""]}","Engine state is changed from Available to Stopped.   Details:  	NewEngineState=Stopped 	PreviousEngineState=Available  	SequenceNumber=19  	HostName=Default Host 	HostVersion=5.1.26100.8875 	HostId=a3ed57fd-d152-4391-9e8f-553253b8a52e 	HostApplication=-name 10e70d78-7b09-4f1e-87bb-cd3cf5383823 -runas -pluginName LenovoCompanionAppPlugin -pluginVersion 3.0.0.1 	EngineVersion=5.1.26100.8875 	RunspaceId=08736577-d194-474a-a2bb-f5664f5c6abb 	PipelineId= 	CommandName= 	CommandType= 	ScriptName= 	CommandPath= 	CommandLine="
"2026-08-02T10:17:59.253Z","6550","400","Windows PowerShell","PowerShell","Information","LAPTOP-8SM7PKPU",,"{""Data"":["""","""",""""]}","Engine state is changed from None to Available.   Details:  	NewEngineState=Available 	PreviousEngineState=None  	SequenceNumber=17  	HostName=Default Host 	HostVersion=5.1.26100.8875 	HostId=a3ed57fd-d152-4391-9e8f-553253b8a52e 	HostApplication=-name 10e70d78-7b09-4f1e-87bb-cd3cf5383823 -runas -pluginName LenovoCompanionAppPlugin -pluginVersion 3.0.0.1 	EngineVersion=5.1.26100.8875 	RunspaceId=08736577-d194-474a-a2bb-f5664f5c6abb 	PipelineId= 	CommandName= 	CommandType= 	ScriptName= 	CommandPath= 	CommandLine="
"2026-08-02T10:17:59.191Z","6549","600","Windows PowerShell","PowerShell","Information","LAPTOP-8SM7PKPU",,"{""Data"":["""","""",""""]}","Provider ""WSMan"" is Started.   Details:  	ProviderName=WSMan 	NewProviderState=Started  	SequenceNumber=15  	HostName=Default Host 	HostVersion=5.1.26100.8875 	HostId=a3ed57fd-d152-4391-9e8f-553253b8a52e 	HostApplication=-name 10e70d78-7b09-4f1e-87bb-cd3cf5383823 -runas -pluginName LenovoCompanionAppPlugin -pluginVersion 3.0.0.1 	EngineVersion= 	RunspaceId= 	PipelineId= 	CommandName= 	CommandType= 	ScriptName= 	CommandPath= 	CommandLine="
"2026-08-02T10:17:59.188Z","6548","600","Windows PowerShell","PowerShell","Information","LAPTOP-8SM7PKPU",,"{""Data"":["""","""",""""]}","Provider ""Certificate"" is Started.   Details:  	ProviderName=Certificate 	NewProviderState=Started  	SequenceNumber=13  	HostName=Default Host 	HostVersion=5.1.26100.8875 	HostId=a3ed57fd-d152-4391-9e8f-553253b8a52e 	HostApplication=-name 10e70d78-7b09-4f1e-87bb-cd3cf5383823 -runas -pluginName LenovoCompanionAppPlugin -pluginVersion 3.0.0.1 	EngineVersion= 	RunspaceId= 	PipelineId= 	CommandName= 	CommandType= 	ScriptName= 	CommandPath= 	CommandLine="
"2026-08-02T10:17:59.184Z","6547","600","Windows PowerShell","PowerShell","Information","LAPTOP-8SM7PKPU",,"{""Data"":["""","""",""""]}","Provider ""Variable"" is Started.   Details:  	ProviderName=Variable 	NewProviderState=Started  	SequenceNumber=11  	HostName=Default Host 	HostVersion=5.1.26100.8875 	HostId=a3ed57fd-d152-4391-9e8f-553253b8a52e 	HostApplication=-name 10e70d78-7b09-4f1e-87bb-cd3cf5383823 -runas -pluginName LenovoCompanionAppPlugin -pluginVersion 3.0.0.1 	EngineVersion= 	RunspaceId= 	PipelineId= 	CommandName= 	CommandType= 	ScriptName= 	CommandPath= 	CommandLine="
"2026-08-02T10:17:59.184Z","6546","600","Windows PowerShell","PowerShell","Information","LAPTOP-8SM7PKPU",,"{""Data"":["""","""",""""]}","Provider ""Function"" is Started.   Details:  	ProviderName=Function 	NewProviderState=Started  	SequenceNumber=9  	HostName=Default Host 	HostVersion=5.1.26100.8875 	HostId=a3ed57fd-d152-4391-9e8f-553253b8a52e 	HostApplication=-name 10e70d78-7b09-4f1e-87bb-cd3cf5383823 -runas -pluginName LenovoCompanionAppPlugin -pluginVersion 3.0.0.1 	EngineVersion= 	RunspaceId= 	PipelineId= 	CommandName= 	CommandType= 	ScriptName= 	CommandPath= 	CommandLine="
"2026-08-02T10:17:59.183Z","6545","600","Windows PowerShell","PowerShell","Information","LAPTOP-8SM7PKPU",,"{""Data"":["""","""",""""]}","Provider ""FileSystem"" is Started.   Details:  	ProviderName=FileSystem 	NewProviderState=Started  	SequenceNumber=7  	HostName=Default Host 	HostVersion=5.1.26100.8875 	HostId=a3ed57fd-d152-4391-9e8f-553253b8a52e 	HostApplication=-name 10e70d78-7b09-4f1e-87bb-cd3cf5383823 -runas -pluginName LenovoCompanionAppPlugin -pluginVersion 3.0.0.1 	EngineVersion= 	RunspaceId= 	PipelineId= 	CommandName= 	CommandType= 	ScriptName= 	CommandPath= 	CommandLine="
"2026-08-02T10:17:59.177Z","6544","600","Windows PowerShell","PowerShell","Information","LAPTOP-8SM7PKPU",,"{""Data"":["""","""",""""]}","Provider ""Environment"" is Started.   Details:  	ProviderName=Environment 	NewProviderState=Started  	SequenceNumber=5  	HostName=Default Host 	HostVersion=5.1.26100.8875 	HostId=a3ed57fd-d152-4391-9e8f-553253b8a52e 	HostApplication=-name 10e70d78-7b09-4f1e-87bb-cd3cf5383823 -runas -pluginName LenovoCompanionAppPlugin -pluginVersion 3.0.0.1 	EngineVersion= 	RunspaceId= 	PipelineId= 	CommandName= 	CommandType= 	ScriptName= 	CommandPath= 	CommandLine="
"2026-08-02T10:17:59.177Z","6543","600","Windows PowerShell","PowerShell","Information","LAPTOP-8SM7PKPU",,"{""Data"":["""","""",""""]}","Provider ""Alias"" is Started.   Details:  	ProviderName=Alias 	NewProviderState=Started  	SequenceNumber=3  	HostName=Default Host 	HostVersion=5.1.26100.8875 	HostId=a3ed57fd-d152-4391-9e8f-553253b8a52e 	HostApplication=-name 10e70d78-7b09-4f1e-87bb-cd3cf5383823 -runas -pluginName LenovoCompanionAppPlugin -pluginVersion 3.0.0.1 	EngineVersion= 	RunspaceId= 	PipelineId= 	CommandName= 	CommandType= 	ScriptName= 	CommandPath= 	CommandLine="
"2026-08-02T10:17:59.175Z","6542","600","Windows PowerShell","PowerShell","Information","LAPTOP-8SM7PKPU",,"{""Data"":["""","""",""""]}","Provider ""Registry"" is Started.   Details:  	ProviderName=Registry 	NewProviderState=Started  	SequenceNumber=1  	HostName=Default Host 	HostVersion=5.1.26100.8875 	HostId=a3ed57fd-d152-4391-9e8f-553253b8a52e 	HostApplication=-name 10e70d78-7b09-4f1e-87bb-cd3cf5383823 -runas -pluginName LenovoCompanionAppPlugin -pluginVersion 3.0.0.1 	EngineVersion= 	RunspaceId= 	PipelineId= 	CommandName= 	CommandType= 	ScriptName= 	CommandPath= 	CommandLine="
